customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,paperless_billing,internet_service,avg_monthly_usage_gb,late_payments,region,churn
CUST-00309,8,48.13,1,month-to-month,bank-transfer,no,dsl,250.8,0,Ontario,0
CUST-00310,8,78.74,3,month-to-month,electronic-check,yes,fiber,567.2,0,West,0
CUST-00311,55,44.48,0,month-to-month,credit-card,yes,none,0.0,0,Ontario,0
CUST-00312,42,34.92,1,month-to-month,electronic-check,no,none,0.0,0,Quebec,0
CUST-00313,8,39.71,1,month-to-month,mailed-check,no,dsl,197.5,1,Ontario,0
CUST-00314,24,69.29,2,month-to-month,credit-card,yes,dsl,71.9,0,Quebec,0
CUST-00315,37,68.29,1,month-to-month,electronic-check,yes,fiber,324.5,0,Ontario,0
CUST-00316,34,94.65,0,month-to-month,bank-transfer,yes,fiber,340.0,0,Atlantic,0
CUST-00317,39,55.61,4,month-to-month,bank-transfer,yes,dsl,236.4,3,West,0
CUST-00318,22,74.43,0,one-year,electronic-check,no,fiber,463.1,0,Ontario,0
CUST-00319,35,68.47,1,month-to-month,bank-transfer,yes,fiber,536.6,1,West,0
CUST-00320,47,75.56,2,two-year,electronic-check,yes,fiber,292.3,1,Ontario,0
CUST-00321,44,109.5,2,two-year,credit-card,yes,fiber,311.1,0,West,0
CUST-00322,23,69.34,2,month-to-month,bank-transfer,no,fiber,478.7,0,Ontario,0
CUST-00323,50,70.4,3,month-to-month,electronic-check,yes,dsl,115.9,0,Ontario,0
CUST-00324,13,57.95,0,month-to-month,credit-card,yes,dsl,122.0,0,West,1
CUST-00325,17,69.32,1,two-year,bank-transfer,no,dsl,276.1,0,Quebec,0
CUST-00326,55,36.72,0,one-year,credit-card,no,dsl,143.0,1,Quebec,0
CUST-00327,49,93.42,1,one-year,electronic-check,yes,fiber,402.9,1,Quebec,0
CUST-00328,25,60.58,2,month-to-month,bank-transfer,yes,dsl,168.7,0,Ontario,0
CUST-00329,17,70.19,1,one-year,bank-transfer,no,fiber,423.9,0,Ontario,0
CUST-00330,19,82.48,0,month-to-month,credit-card,yes,fiber,498.2,0,Quebec,0
CUST-00331,45,39.51,1,one-year,bank-transfer,yes,none,0.0,0,Quebec,0
CUST-00332,39,60.95,1,month-to-month,mailed-check,yes,fiber,424.0,0,Ontario,0
CUST-00333,16,47.56,1,one-year,bank-transfer,no,fiber,538.8,0,Ontario,0
CUST-00334,49,92.17,1,two-year,bank-transfer,no,fiber,621.3,0,Quebec,0
CUST-00335,24,70.66,1,month-to-month,electronic-check,yes,fiber,324.7,2,West,0
CUST-00336,13,66.56,2,one-year,bank-transfer,yes,fiber,468.1,2,West,0
CUST-00337,21,51.38,2,month-to-month,bank-transfer,no,dsl,173.8,0,Quebec,0
CUST-00338,32,72.38,2,one-year,bank-transfer,yes,dsl,181.6,0,Quebec,0
CUST-00339,48,67.85,4,month-to-month,credit-card,no,fiber,372.9,0,Quebec,0
CUST-00340,45,63.77,0,two-year,electronic-check,yes,dsl,254.2,2,Ontario,0
CUST-00341,27,69.49,2,month-to-month,electronic-check,yes,fiber,499.9,0,Ontario,0
CUST-00342,34,43.82,0,two-year,mailed-check,yes,dsl,404.4,1,Ontario,0
CUST-00343,26,82.46,0,one-year,mailed-check,yes,fiber,327.7,0,West,0
CUST-00344,16,84.58,0,one-year,bank-transfer,yes,fiber,291.4,0,Ontario,0
CUST-00345,28,65.87,1,one-year,credit-card,no,fiber,614.7,2,Quebec,0
CUST-00346,5,56.6,2,one-year,electronic-check,yes,dsl,185.6,1,Quebec,1
CUST-00347,72,58.02,1,two-year,mailed-check,yes,dsl,151.2,0,Ontario,0
CUST-00348,34,61.67,1,month-to-month,electronic-check,yes,dsl,206.0,2,West,1
CUST-00349,41,77.7,0,one-year,bank-transfer,yes,dsl,71.4,0,West,0
CUST-00350,17,69.6,2,month-to-month,electronic-check,yes,fiber,471.9,1,Ontario,0
CUST-00351,34,69.53,1,one-year,electronic-check,yes,fiber,433.2,0,West,0
CUST-00352,38,71.16,0,month-to-month,mailed-check,yes,fiber,531.3,0,Quebec,0
CUST-00353,25,63.11,0,one-year,electronic-check,no,fiber,512.8,0,Ontario,0
CUST-00354,26,54.92,3,one-year,bank-transfer,yes,fiber,519.9,1,West,0
CUST-00355,9,74.4,2,month-to-month,credit-card,yes,fiber,456.2,0,West,1
CUST-00356,72,78.54,3,month-to-month,bank-transfer,yes,fiber,576.4,0,Ontario,0
CUST-00357,17,57.03,1,one-year,bank-transfer,yes,dsl,239.0,1,Atlantic,1
CUST-00358,19,72.34,2,one-year,mailed-check,yes,fiber,394.7,0,West,1
CUST-00359,72,47.56,0,month-to-month,bank-transfer,yes,dsl,121.2,0,Quebec,0
CUST-00360,42,59.65,1,one-year,bank-transfer,yes,dsl,130.8,2,Ontario,0
CUST-00361,48,74.78,2,two-year,bank-transfer,yes,fiber,490.1,2,Ontario,0
CUST-00362,9,77.99,3,month-to-month,electronic-check,yes,fiber,326.8,1,Quebec,1
CUST-00363,33,60.4,1,month-to-month,bank-transfer,yes,dsl,203.2,1,Quebec,0
CUST-00364,9,61.14,2,month-to-month,credit-card,yes,dsl,119.2,0,Quebec,0
CUST-00365,15,86.85,0,one-year,electronic-check,yes,fiber,333.5,2,West,0
CUST-00366,72,79.01,1,month-to-month,bank-transfer,yes,fiber,347.2,2,Ontario,0
CUST-00367,12,62.05,0,one-year,bank-transfer,yes,dsl,188.0,1,West,0
CUST-00368,46,38.7,0,one-year,credit-card,no,dsl,254.9,0,West,0
CUST-00369,13,84.06,1,month-to-month,bank-transfer,no,fiber,382.5,0,West,1
CUST-00370,15,69.87,3,two-year,electronic-check,yes,fiber,263.5,3,West,0
CUST-00371,72,57.83,1,one-year,mailed-check,no,dsl,458.1,4,West,0
CUST-00372,27,59.63,1,month-to-month,credit-card,yes,fiber,535.0,0,Ontario,1
CUST-00373,8,78.94,0,month-to-month,mailed-check,yes,dsl,269.2,0,West,0
CUST-00374,48,47.02,0,month-to-month,electronic-check,no,fiber,578.4,0,Atlantic,0
CUST-00375,66,88.63,1,month-to-month,credit-card,no,fiber,447.9,0,Quebec,0
CUST-00376,51,77.46,0,month-to-month,credit-card,yes,fiber,428.5,1,Ontario,0
CUST-00377,26,52.99,1,two-year,credit-card,yes,fiber,555.2,0,Atlantic,0
CUST-00378,26,59.38,1,month-to-month,electronic-check,no,none,126.7,0,Ontario,1
CUST-00379,19,78.39,1,month-to-month,credit-card,yes,fiber,492.3,2,Ontario,0
CUST-00380,11,20.0,0,one-year,bank-transfer,yes,none,87.0,3,Ontario,0
CUST-00381,37,68.56,2,month-to-month,electronic-check,yes,fiber,334.7,2,Quebec,0
CUST-00382,25,62.61,1,two-year,electronic-check,no,dsl,168.1,1,Ontario,0
CUST-00383,9,55.99,0,one-year,electronic-check,yes,none,156.8,0,Quebec,0
CUST-00384,28,52.7,1,month-to-month,electronic-check,yes,dsl,258.4,3,Atlantic,0
CUST-00385,17,45.21,2,month-to-month,credit-card,yes,fiber,315.7,1,Quebec,0
CUST-00386,36,72.32,2,two-year,electronic-check,yes,dsl,144.9,1,Quebec,0
CUST-00387,33,62.23,2,one-year,credit-card,yes,dsl,321.0,0,West,1
CUST-00388,22,20.0,2,two-year,credit-card,yes,none,50.7,0,West,0
CUST-00389,29,76.6,3,month-to-month,mailed-check,no,fiber,455.5,1,Ontario,1
CUST-00390,31,77.71,0,two-year,credit-card,no,fiber,458.0,1,Ontario,0
CUST-00391,55,69.59,1,one-year,credit-card,yes,fiber,432.9,1,Quebec,0
CUST-00392,28,48.31,2,month-to-month,electronic-check,no,dsl,145.4,1,West,1
CUST-00393,20,31.6,0,one-year,credit-card,yes,none,0.0,1,Quebec,0
CUST-00394,24,69.58,1,one-year,credit-card,yes,fiber,525.9,0,Ontario,0
CUST-00395,72,60.72,0,month-to-month,electronic-check,yes,dsl,210.2,0,West,1
CUST-00396,14,46.28,0,month-to-month,electronic-check,yes,none,72.1,0,West,0
CUST-00397,25,50.45,0,two-year,electronic-check,yes,fiber,486.5,0,Quebec,0
CUST-00398,25,75.69,2,month-to-month,credit-card,yes,fiber,559.7,0,West,0
CUST-00399,26,62.12,2,month-to-month,bank-transfer,yes,dsl,228.6,1,West,1
CUST-00400,11,58.78,0,month-to-month,electronic-check,yes,dsl,260.0,1,West,1
CUST-00401,24,68.75,0,month-to-month,credit-card,yes,fiber,454.2,0,West,0
CUST-00402,19,71.91,0,two-year,credit-card,yes,dsl,109.5,2,West,0
CUST-00403,36,71.12,3,one-year,credit-card,no,dsl,170.8,3,Quebec,0
CUST-00404,60,53.15,3,month-to-month,bank-transfer,yes,dsl,240.1,0,Quebec,0
CUST-00405,38,56.13,0,two-year,credit-card,no,dsl,247.6,0,West,0
CUST-00406,32,65.1,2,two-year,electronic-check,no,dsl,313.3,1,Quebec,0
CUST-00407,40,70.47,0,month-to-month,mailed-check,yes,dsl,150.9,0,Quebec,0
CUST-00408,34,64.44,2,two-year,credit-card,yes,fiber,459.2,0,Ontario,0
CUST-00409,29,62.01,2,month-to-month,electronic-check,no,fiber,429.0,1,West,0
CUST-00410,54,75.88,1,two-year,credit-card,no,fiber,578.1,2,West,1
CUST-00411,23,45.2,1,one-year,credit-card,no,dsl,222.0,0,Ontario,0
CUST-00412,11,52.58,2,one-year,electronic-check,no,fiber,473.6,2,Ontario,0
CUST-00413,19,48.39,1,month-to-month,bank-transfer,yes,dsl,187.0,1,Ontario,0
CUST-00414,17,77.38,1,two-year,mailed-check,yes,fiber,420.9,2,Atlantic,0
CUST-00415,72,89.31,1,month-to-month,bank-transfer,no,fiber,316.9,1,West,0
CUST-00416,63,65.56,3,month-to-month,credit-card,yes,fiber,332.8,2,Quebec,0
CUST-00417,32,55.7,2,month-to-month,bank-transfer,yes,dsl,205.2,2,Ontario,1
CUST-00418,17,58.63,2,one-year,credit-card,yes,dsl,194.6,1,West,0
CUST-00419,53,66.19,3,month-to-month,electronic-check,no,fiber,455.7,0,Quebec,1
CUST-00420,31,49.36,0,two-year,electronic-check,no,dsl,270.0,0,Atlantic,0
CUST-00421,23,60.52,2,one-year,bank-transfer,yes,dsl,197.9,0,Ontario,0
CUST-00422,31,60.43,1,month-to-month,bank-transfer,yes,fiber,410.4,0,Ontario,0
CUST-00423,24,48.94,0,month-to-month,electronic-check,yes,dsl,172.2,0,Quebec,0
CUST-00424,40,70.87,1,month-to-month,electronic-check,yes,fiber,460.7,1,Ontario,1
CUST-00425,10,76.39,1,one-year,credit-card,no,fiber,407.7,1,Quebec,0
CUST-00426,40,41.09,2,one-year,credit-card,yes,dsl,280.5,0,West,0
CUST-00427,24,71.63,2,month-to-month,credit-card,no,fiber,439.0,1,Ontario,1
CUST-00428,54,43.45,0,two-year,bank-transfer,yes,dsl,211.4,0,Quebec,0
CUST-00429,64,30.82,1,month-to-month,bank-transfer,no,none,0.0,1,West,0
CUST-00430,72,65.28,1,one-year,credit-card,yes,dsl,280.5,0,West,0
CUST-00431,72,56.22,1,two-year,bank-transfer,no,dsl,312.3,1,Quebec,0
CUST-00432,71,74.53,0,one-year,bank-transfer,yes,dsl,74.1,1,Ontario,0
CUST-00433,53,37.24,0,one-year,credit-card,no,none,46.1,0,Quebec,0
CUST-00434,11,83.16,1,two-year,mailed-check,no,fiber,430.8,0,Quebec,0
CUST-00435,2,81.35,1,month-to-month,bank-transfer,yes,fiber,464.1,0,West,1
CUST-00436,58,56.86,0,month-to-month,bank-transfer,no,dsl,228.4,2,Quebec,0
CUST-00437,15,59.19,2,month-to-month,bank-transfer,yes,fiber,250.0,0,Ontario,0
CUST-00438,72,71.9,0,month-to-month,credit-card,yes,fiber,504.6,2,West,0
CUST-00439,7,67.41,0,one-year,electronic-check,yes,fiber,534.6,0,Quebec,0
CUST-00440,51,51.0,1,one-year,bank-transfer,yes,dsl,294.1,0,Ontario,0
CUST-00441,34,74.64,1,two-year,bank-transfer,no,fiber,359.7,0,Quebec,0
CUST-00442,8,57.78,0,month-to-month,mailed-check,no,fiber,437.4,0,Atlantic,0
CUST-00443,34,63.82,1,one-year,electronic-check,yes,fiber,394.2,0,West,0
CUST-00444,16,62.37,1,month-to-month,electronic-check,yes,fiber,277.2,1,Ontario,0
CUST-00445,28,54.33,0,month-to-month,credit-card,yes,dsl,137.3,0,West,0
CUST-00446,28,64.93,0,one-year,credit-card,yes,fiber,347.9,1,Ontario,0
CUST-00447,16,49.62,1,two-year,electronic-check,no,dsl,218.4,0,Quebec,0
CUST-00448,22,58.42,0,one-year,bank-transfer,yes,dsl,51.3,0,Quebec,1
CUST-00449,15,68.32,1,month-to-month,electronic-check,yes,fiber,356.7,1,Ontario,0
CUST-00450,5,57.05,0,one-year,electronic-check,yes,dsl,145.8,2,Ontario,0
CUST-00451,32,45.29,0,month-to-month,credit-card,yes,dsl,255.5,2,Atlantic,0
CUST-00452,71,48.3,1,two-year,credit-card,yes,dsl,426.1,0,Ontario,0
CUST-00453,16,94.43,3,one-year,bank-transfer,yes,fiber,465.8,0,West,0
CUST-00454,72,65.68,3,month-to-month,credit-card,yes,fiber,352.3,0,West,0
CUST-00455,72,20.0,3,month-to-month,electronic-check,no,none,0.0,1,Quebec,1
CUST-00456,21,60.59,4,month-to-month,electronic-check,yes,dsl,245.9,1,Ontario,1
CUST-00457,25,30.57,1,two-year,bank-transfer,no,none,0.0,1,Ontario,0
CUST-00458,21,59.56,1,month-to-month,electronic-check,yes,dsl,283.2,1,Ontario,0
CUST-00459,11,72.06,0,one-year,bank-transfer,yes,fiber,463.2,1,Quebec,0
CUST-00460,25,62.77,4,one-year,electronic-check,yes,dsl,179.4,0,Atlantic,0
CUST-00461,23,71.95,0,one-year,credit-card,yes,fiber,296.8,4,West,0
CUST-00462,31,54.62,1,month-to-month,electronic-check,no,dsl,268.2,3,Ontario,0
CUST-00463,32,85.05,1,two-year,electronic-check,no,fiber,375.3,1,Ontario,0
CUST-00464,10,49.71,0,month-to-month,credit-card,yes,fiber,453.1,1,Ontario,0
CUST-00465,45,43.08,2,one-year,bank-transfer,yes,dsl,176.6,1,Atlantic,0
CUST-00466,25,48.34,2,one-year,electronic-check,yes,dsl,55.4,1,Ontario,1
CUST-00467,12,39.23,2,one-year,credit-card,yes,dsl,170.4,0,Ontario,0
CUST-00468,24,67.97,0,two-year,electronic-check,yes,fiber,337.1,0,Quebec,0
CUST-00469,33,66.93,1,month-to-month,mailed-check,yes,fiber,384.6,0,Quebec,1
CUST-00470,72,48.23,1,month-to-month,electronic-check,yes,none,48.8,1,Ontario,1
CUST-00471,71,72.07,1,month-to-month,bank-transfer,yes,fiber,499.7,0,West,0
CUST-00472,19,70.76,2,month-to-month,electronic-check,yes,fiber,438.4,0,Ontario,0
CUST-00473,26,53.01,2,month-to-month,mailed-check,yes,dsl,114.9,0,Ontario,1
CUST-00474,15,61.95,3,month-to-month,bank-transfer,yes,fiber,385.0,0,Ontario,1
CUST-00475,37,66.35,2,month-to-month,credit-card,no,dsl,133.5,0,Ontario,0
CUST-00476,20,85.71,3,month-to-month,credit-card,yes,fiber,258.3,2,Atlantic,1
CUST-00477,25,44.27,2,month-to-month,electronic-check,yes,dsl,196.2,0,Quebec,1
CUST-00478,59,74.01,2,one-year,bank-transfer,yes,dsl,48.4,0,West,0
CUST-00479,10,30.95,1,one-year,credit-card,no,none,18.5,0,Ontario,0
CUST-00480,72,49.1,1,month-to-month,bank-transfer,yes,dsl,65.9,1,West,0
CUST-00481,40,77.96,1,month-to-month,electronic-check,no,fiber,337.5,0,Atlantic,0
CUST-00482,69,62.9,2,month-to-month,bank-transfer,yes,dsl,246.8,1,Ontario,0
CUST-00483,49,56.25,2,one-year,electronic-check,no,dsl,192.1,1,Atlantic,0
CUST-00484,56,53.36,4,month-to-month,electronic-check,no,dsl,29.8,1,Quebec,0
CUST-00485,30,69.31,0,month-to-month,mailed-check,yes,dsl,142.5,0,West,0
CUST-00486,12,50.46,0,month-to-month,mailed-check,yes,dsl,212.3,1,Ontario,0
CUST-00487,18,56.28,1,month-to-month,credit-card,no,dsl,137.4,0,West,1
CUST-00488,15,74.78,0,month-to-month,electronic-check,no,dsl,160.8,0,Quebec,1
CUST-00489,4,58.96,1,one-year,credit-card,no,fiber,460.7,0,Atlantic,0
CUST-00490,59,68.18,1,one-year,mailed-check,yes,fiber,443.8,0,West,0
CUST-00491,28,67.76,0,one-year,credit-card,no,dsl,105.7,2,Ontario,0
CUST-00492,14,78.54,2,one-year,electronic-check,yes,fiber,441.9,2,Atlantic,0
CUST-00493,72,66.39,2,one-year,electronic-check,yes,dsl,165.6,1,West,0
CUST-00494,72,43.11,1,month-to-month,credit-card,yes,dsl,336.6,1,Quebec,0
CUST-00495,9,76.37,1,one-year,electronic-check,yes,fiber,431.2,0,Ontario,0
CUST-00496,25,54.01,4,month-to-month,credit-card,yes,dsl,201.5,2,Ontario,0
CUST-00497,24,80.86,0,month-to-month,bank-transfer,yes,dsl,212.1,2,Ontario,1
CUST-00498,13,65.5,0,one-year,bank-transfer,yes,dsl,162.6,0,Ontario,0
CUST-00499,58,72.77,2,month-to-month,bank-transfer,no,fiber,378.8,0,Atlantic,0
CUST-00500,4,60.0,1,month-to-month,bank-transfer,no,dsl,229.1,1,Ontario,0
CUST-00501,72,73.57,1,one-year,mailed-check,no,fiber,479.8,0,West,0
CUST-00502,31,64.34,0,two-year,bank-transfer,no,dsl,367.0,0,Quebec,0
CUST-00503,72,64.01,0,two-year,bank-transfer,no,fiber,503.1,0,Quebec,0
CUST-00504,29,71.33,1,month-to-month,electronic-check,no,dsl,254.5,0,Ontario,0
CUST-00505,24,43.09,1,month-to-month,electronic-check,yes,dsl,251.0,0,Quebec,1
CUST-00506,61,59.15,1,one-year,credit-card,yes,dsl,131.3,0,Quebec,0
CUST-00507,72,64.35,1,month-to-month,mailed-check,no,fiber,333.1,0,Quebec,0
CUST-00508,72,57.45,0,two-year,credit-card,yes,dsl,104.7,0,Ontario,0
CUST-00509,6,67.37,3,month-to-month,bank-transfer,no,dsl,248.5,0,West,1
CUST-00510,72,55.02,0,month-to-month,bank-transfer,yes,fiber,560.8,0,Ontario,0
CUST-00511,23,36.22,0,month-to-month,electronic-check,yes,none,74.4,1,Quebec,0
CUST-00512,27,41.88,0,two-year,credit-card,yes,dsl,175.8,0,Quebec,0
CUST-00513,22,35.07,1,month-to-month,credit-card,no,none,154.5,1,Ontario,1
CUST-00514,18,22.85,0,month-to-month,electronic-check,yes,none,0.0,2,West,1
CUST-00515,25,39.7,0,month-to-month,credit-card,yes,none,0.0,0,Ontario,0
CUST-00516,13,52.53,0,month-to-month,bank-transfer,yes,dsl,211.5,0,Atlantic,1
CUST-00517,72,64.84,1,month-to-month,electronic-check,yes,dsl,299.8,0,West,0
CUST-00518,49,85.9,1,one-year,electronic-check,yes,fiber,368.3,2,Ontario,0
CUST-00519,35,57.11,2,month-to-month,credit-card,yes,dsl,45.1,2,Ontario,1
CUST-00520,22,66.38,0,two-year,credit-card,yes,dsl,193.2,1,Ontario,0
CUST-00521,19,71.52,2,two-year,mailed-check,no,dsl,255.6,0,Atlantic,0
CUST-00522,41,47.32,0,month-to-month,bank-transfer,yes,dsl,0.0,1,Quebec,0
CUST-00523,36,88.07,0,month-to-month,credit-card,no,fiber,523.1,1,Ontario,0
CUST-00524,64,72.61,0,one-year,credit-card,no,fiber,323.8,1,Quebec,0
CUST-00525,20,62.73,2,month-to-month,bank-transfer,no,fiber,501.6,1,Ontario,0
CUST-00526,18,76.13,0,month-to-month,mailed-check,no,fiber,270.3,0,Quebec,0
CUST-00527,48,72.24,0,two-year,credit-card,yes,fiber,314.6,0,Quebec,0
CUST-00528,55,58.23,0,two-year,credit-card,yes,fiber,492.6,2,Ontario,0
CUST-00529,72,45.44,1,one-year,bank-transfer,yes,dsl,293.3,0,West,0
CUST-00530,6,90.19,6,month-to-month,credit-card,yes,fiber,439.2,0,Ontario,1
CUST-00531,72,75.93,0,one-year,credit-card,yes,fiber,643.6,1,Quebec,0
CUST-00532,33,88.56,0,one-year,mailed-check,yes,fiber,353.1,1,Quebec,0
CUST-00533,20,68.63,2,month-to-month,electronic-check,no,fiber,352.0,0,Atlantic,0
CUST-00534,41,64.58,3,one-year,credit-card,yes,fiber,414.3,2,Quebec,0
CUST-00535,40,39.33,0,month-to-month,bank-transfer,yes,dsl,160.3,0,Atlantic,0
CUST-00536,21,67.16,1,month-to-month,credit-card,yes,dsl,214.1,0,Ontario,1
CUST-00537,6,77.31,1,month-to-month,credit-card,yes,fiber,376.9,0,West,1
CUST-00538,72,52.72,0,month-to-month,bank-transfer,yes,dsl,238.2,0,Ontario,0
CUST-00539,17,64.68,1,month-to-month,bank-transfer,no,fiber,486.2,1,West,0
CUST-00540,15,84.83,2,two-year,electronic-check,yes,fiber,577.1,0,Ontario,0
CUST-00541,18,55.14,1,two-year,mailed-check,no,dsl,148.3,1,Atlantic,0
CUST-00542,53,55.25,0,month-to-month,credit-card,yes,dsl,218.6,0,Atlantic,0
CUST-00543,23,50.69,4,two-year,mailed-check,yes,dsl,241.5,1,Quebec,0
CUST-00544,18,68.72,1,two-year,bank-transfer,yes,fiber,439.4,1,Quebec,0
CUST-00545,40,78.78,4,month-to-month,credit-card,yes,fiber,422.0,0,Quebec,1
CUST-00546,36,58.13,1,month-to-month,electronic-check,yes,fiber,264.6,0,Ontario,1
CUST-00547,19,73.85,2,month-to-month,credit-card,yes,fiber,447.1,1,West,1
CUST-00548,6,48.03,1,month-to-month,bank-transfer,no,none,62.6,1,West,0
CUST-00549,52,72.11,2,one-year,electronic-check,yes,fiber,435.1,1,Quebec,0
CUST-00550,36,68.07,0,month-to-month,credit-card,yes,dsl,123.5,0,Ontario,0
CUST-00551,4,71.08,1,month-to-month,electronic-check,no,dsl,47.3,1,Atlantic,0
CUST-00552,72,66.49,1,month-to-month,credit-card,yes,dsl,228.5,0,Ontario,0
CUST-00553,4,67.36,0,month-to-month,electronic-check,yes,fiber,442.8,1,Quebec,1
CUST-00554,16,56.63,0,two-year,credit-card,yes,dsl,308.1,1,Ontario,1
CUST-00555,16,76.63,4,month-to-month,credit-card,yes,fiber,316.8,0,Ontario,0
CUST-00556,19,52.07,0,month-to-month,bank-transfer,no,dsl,150.0,0,Ontario,0
CUST-00557,18,67.72,0,month-to-month,electronic-check,yes,fiber,327.7,0,Ontario,1
CUST-00558,10,32.09,1,month-to-month,credit-card,yes,none,99.2,0,Quebec,1
CUST-00559,34,83.71,3,one-year,electronic-check,yes,dsl,295.3,0,Quebec,0
CUST-00560,58,54.15,3,month-to-month,credit-card,yes,dsl,353.4,0,West,0
CUST-00561,33,68.22,1,month-to-month,bank-transfer,yes,dsl,234.3,0,West,0
CUST-00562,38,63.87,3,month-to-month,bank-transfer,yes,fiber,507.1,0,Ontario,0
CUST-00563,23,74.87,2,two-year,credit-card,no,dsl,227.1,0,Ontario,0
CUST-00564,32,69.03,0,one-year,mailed-check,yes,fiber,488.7,0,Quebec,0
CUST-00565,40,38.56,2,one-year,bank-transfer,yes,none,16.2,0,West,0
CUST-00566,49,37.76,0,one-year,electronic-check,yes,dsl,242.6,1,Quebec,0
CUST-00567,17,68.72,0,one-year,bank-transfer,yes,dsl,371.9,0,Ontario,0
CUST-00568,15,87.0,0,month-to-month,bank-transfer,yes,fiber,458.6,1,West,0
CUST-00569,3,44.53,0,month-to-month,electronic-check,no,dsl,192.0,0,Ontario,1
CUST-00570,72,85.34,1,month-to-month,mailed-check,no,fiber,456.8,1,Quebec,0
CUST-00571,72,42.96,1,month-to-month,electronic-check,yes,dsl,177.3,3,Ontario,0
CUST-00572,28,79.64,1,two-year,bank-transfer,no,fiber,460.9,0,West,0
CUST-00573,30,69.98,2,month-to-month,electronic-check,no,fiber,424.4,0,Ontario,1
CUST-00574,72,87.03,3,one-year,electronic-check,yes,fiber,537.2,1,West,0
CUST-00575,10,75.62,2,two-year,bank-transfer,no,fiber,528.7,0,Ontario,0
CUST-00576,14,82.78,3,month-to-month,electronic-check,no,fiber,624.1,1,Quebec,1
CUST-00577,72,70.0,1,two-year,bank-transfer,no,dsl,188.0,0,Ontario,0
CUST-00578,23,69.94,0,one-year,electronic-check,yes,fiber,464.5,1,West,0
CUST-00579,12,56.7,2,two-year,mailed-check,yes,dsl,211.0,0,Ontario,0
CUST-00580,41,61.33,1,month-to-month,mailed-check,no,fiber,457.0,0,Ontario,1
CUST-00581,17,53.85,4,month-to-month,electronic-check,yes,dsl,286.0,0,West,0
CUST-00582,72,77.23,0,month-to-month,electronic-check,no,dsl,51.9,0,Ontario,0
CUST-00583,32,80.94,2,month-to-month,electronic-check,yes,fiber,479.2,2,Ontario,0
CUST-00584,18,46.03,2,month-to-month,credit-card,yes,dsl,359.6,2,West,1
CUST-00585,19,55.13,1,two-year,bank-transfer,no,none,127.9,2,West,0
CUST-00586,40,61.08,3,one-year,credit-card,yes,dsl,296.1,0,West,1
CUST-00587,25,81.72,0,month-to-month,credit-card,yes,fiber,511.6,3,Ontario,0
CUST-00588,23,78.15,0,month-to-month,mailed-check,no,fiber,389.4,1,Quebec,0
CUST-00589,50,61.41,0,month-to-month,electronic-check,no,dsl,126.3,4,West,1
CUST-00590,72,52.02,0,month-to-month,bank-transfer,yes,fiber,376.9,2,Ontario,1
CUST-00591,46,68.62,1,two-year,credit-card,yes,dsl,93.2,0,West,0
CUST-00592,16,49.33,0,month-to-month,electronic-check,yes,fiber,520.5,1,Ontario,0
CUST-00593,12,67.67,1,month-to-month,bank-transfer,yes,dsl,314.8,0,Atlantic,0
CUST-00594,48,74.05,0,one-year,electronic-check,no,fiber,476.9,1,Quebec,0
CUST-00595,45,81.77,3,month-to-month,mailed-check,yes,fiber,508.4,0,Quebec,0
CUST-00596,22,39.66,1,month-to-month,bank-transfer,yes,none,36.9,1,Quebec,1
CUST-00597,26,67.96,2,one-year,credit-card,yes,dsl,238.3,1,Ontario,0
CUST-00598,17,57.17,2,one-year,credit-card,yes,dsl,10.1,1,Ontario,0
CUST-00599,12,40.95,0,two-year,credit-card,yes,none,38.7,2,West,0
CUST-00600,18,77.25,2,one-year,bank-transfer,yes,fiber,403.8,0,Quebec,0
CUST-00601,2,92.73,0,month-to-month,credit-card,no,fiber,436.6,0,Quebec,0
CUST-00602,65,79.3,1,one-year,credit-card,no,fiber,459.2,0,Ontario,0
CUST-00603,9,59.17,2,two-year,credit-card,yes,fiber,379.2,1,West,0
CUST-00604,29,67.08,1,one-year,credit-card,no,fiber,348.6,1,Ontario,0
CUST-00605,3,44.28,1,two-year,electronic-check,yes,none,0.0,1,Ontario,0
CUST-00606,44,86.23,0,one-year,credit-card,yes,fiber,316.9,1,Atlantic,0
CUST-00607,54,65.42,2,two-year,electronic-check,yes,fiber,341.8,0,Quebec,0
